,Visitor,Browser
109385,566185034216866552,Chrome
109386,5145947421332329436,Safari
109387,7810258587501901176,Chrome
109388,9110796066640102218,Chrome
109389,9664501883964386190,Chrome
109390,8474544833420789536,Chrome
109391,3351066209365004798,Safari
109392,3318940813419403454,Safari
109393,1776681688836941951,Chrome
109394,5749414874583021469,Safari
109395,8723422126747937305,Safari
109396,699258173367982383,Chrome
109397,223479308819569517,Chrome
109398,1467235637011244122,Chrome
109399,1455390599755909835,Chrome
109400,9144790908389823083,Internet Explorer
109401,5367766441074604108,Chrome
109402,9261446014676758979,Chrome
109403,486793893879360291,Chrome
109404,5861023753084007546,Chrome
109405,477324694682246351,Chrome
109406,1156607391481454386,Chrome
109407,80771026272544994,Chrome
109408,5202566915303742170,Safari
109409,6552208828096774829,Chrome
109410,4435602785504956697,Chrome
109411,6730868477923242118,Chrome
109412,9102761082112785030,Safari
109413,1835000511465891724,Firefox
109414,9308726438257722513,Internet Explorer
109415,7706149819666584629,Safari
109416,730875305409136454,Chrome
109417,4780333728690420061,Safari
109418,1067930571206869048,Safari
109419,874068199873602707,Chrome
109420,803031487694260792,Safari
109421,7878738998539247545,Firefox
109422,3409882879927419630,Chrome
109423,4153390257965096611,Internet Explorer
109424,3281395739877499597,Safari
109425,2398680264351682462,Chrome
109426,35953577462892184,Chrome
109427,2320158847812551530,Chrome
109428,3355143069275709329,Chrome
109429,5202566915303742170,Safari
109430,5096047865616676248,Chrome
109431,22448147321525229,Internet Explorer
109432,300448137239574915,Chrome
109433,4198543923700303219,Chrome
109434,7167287571662077633,Chrome
109435,970222988708374160,Safari
109436,1800894250656873641,Firefox
109437,4394047829416238216,Safari
109438,2310819308237901235,Chrome
109439,6087702505266361988,Safari
109440,803280958798226127,Chrome
109441,797803290069969451,Firefox
109442,7051418019145616706,Chrome
109443,4787877548489198113,Chrome
109444,2037330980871203570,Safari
109445,3359139022044191910,Safari
109446,3435018001025668495,Chrome
109447,4309094125407529234,Safari
109448,307721164392913519,Opera
109449,5779466653438321916,Chrome
109450,5580436839525426512,Internet Explorer
109451,4752815318816093695,Chrome
109452,5832237687384951850,Chrome
109453,3945150239013975245,Chrome
109454,5171013328475417045,Safari
109455,3034360332158012593,Safari
109456,6665910176256559683,Edge
109457,6360267180306970510,Chrome
109458,6320142004651894156,Internet Explorer
109459,4124302125388595930,Chrome
109460,2663152706100460099,Safari
109461,693743239244058280,Safari
109462,6615580150028958446,Safari
109463,7058415478108251380,Chrome
109464,1124599901270576218,Chrome
109465,3569581995346100153,Safari
109466,4512375029058685991,Internet Explorer
109467,304325196354146911,Safari
109468,6172950476503104175,Safari
109469,5232368882598751412,Safari
109470,5871290941344062718,Chrome
109471,7216828157913646217,Safari
109472,4309094125407529234,Safari
109473,8112327612273477191,Chrome
109474,8643105499964821277,Chrome
109475,5202566915303742170,Safari
109476,96858277908817956,Chrome
109477,993811487030503734,Safari
109478,7868817666776105791,Internet Explorer
109479,6821873406356728405,Chrome
109480,8382433413115153304,Chrome
109481,77960306849145638,Chrome
109482,4862143756351386104,Chrome
109483,4694314234923407,Chrome
109484,2343445962698842402,Chrome
109485,1500847805539280209,Safari
109486,4615419986397956742,Safari
109487,8853896511053526572,Safari
109488,6703339888562526253,Chrome
109489,3833369044258678952,Safari
109490,5918844108100160667,Chrome
109491,7051655598989977524,Chrome
109492,466655144324474790,Safari
109493,1722748218487660127,Chrome
109494,9813878689124916519,Firefox
109495,3490675408548985051,Chrome
109496,3668770237181553411,Chrome
109497,674136364074514414,Chrome
109498,2565993361676355538,Chrome
109499,740013212735960815,Chrome
109500,3630018959833412292,Chrome
109501,2038848352026880916,Chrome
109502,6034925449309790425,Chrome
109503,5683748162575512734,Chrome
109504,4249852816183250329,Chrome
109505,1332936186691040151,Chrome
109506,3309205860381785812,Chrome
109507,8047767211243391050,Chrome
109508,5720487934826513012,Chrome
109509,5702637972455239255,Firefox
109510,9360192704025653762,Safari
109511,3077609344901792867,Safari
109512,326060162630701514,Chrome
109513,8282198332084276010,Chrome
109514,7817946123013268752,Chrome
109515,2283076244373816854,Chrome
109516,1562824632489856289,Chrome
109517,2527212491837948899,Chrome
109518,8337573900775639838,Chrome
109519,4729507720490359570,Chrome
109520,7351580691621187613,Chrome
109521,4714034162287094939,Safari
109522,3913116835349607506,Chrome
109523,8766330051957802823,Chrome
109524,8987124585178265195,Chrome
109525,325182529322406038,Chrome
109526,1079937388124787423,Chrome
109527,5472589997122811228,Firefox
109528,87589532508296692,Chrome
109529,4012941270051215791,Chrome
109530,1369686324828162361,Chrome
109531,9084429177065343590,Chrome
109532,6025964407404698976,Chrome
109533,8915632783723481423,Chrome
109534,6740614190088169274,Chrome
109535,1321757874265855062,Safari
109536,1484876576577555969,Chrome
109537,2830203567432459156,Chrome
109538,3753309539465021148,Chrome
109539,381714427299709277,Chrome
109540,71490336235909238,Chrome
109541,9987179197580024128,Opera
109542,348449815245381941,Opera
109543,7809544696851537526,Chrome
109544,316850441449896789,Chrome
109545,9284435348419280832,Chrome
109546,214308688142489486,Chrome
109547,502621631239284984,Safari
109548,346944272013311543,Chrome
109549,3245133498738255293,Chrome
109550,3549856563965281389,Chrome
109551,2932430708030492131,Chrome
109552,3387640976418038578,Chrome
109553,5169293734793799788,Internet Explorer
109554,4341884635009560110,Chrome
109555,1957458976293878100,Firefox
109556,208743543964884215,Chrome
109557,1983224634686963422,Safari
109558,8858743803295702835,Safari
109559,8845976173893443654,Chrome
109560,5342238128015433624,Chrome
109561,9965339728979871893,Chrome
109562,672034201910821715,Opera Mini
109563,7247995041552365194,Chrome
109564,8580160508079983388,Chrome
109565,7588139152887495987,Chrome
109566,1957458976293878100,Firefox
109567,5074970430099300953,Opera Mini
109568,2047110259843100154,Safari
109569,9266228118329961227,Firefox
109570,99544790278560155,Chrome
109571,685863787483322367,Chrome
109572,8700421830215946794,Chrome
109573,7856256694897286255,Chrome
109574,9328841263013157977,Chrome
109575,958615349911574774,Chrome
109576,899012631463162456,Chrome
109577,9190324257343435408,Chrome
109578,112699868660695028,Chrome
109579,1993110274845147336,Chrome
109580,6610040200539256340,Chrome
109581,1885540474600884434,Chrome
109582,5005369856102516194,Chrome
109583,9216200261248541179,Chrome
109584,471063230493011313,Chrome
109585,6208997904152185111,Chrome
109586,2151965624315486303,Chrome
109587,1320210478557844633,Chrome
109588,7346122775096234567,Safari
109589,178806566098681353,Chrome
109590,1605517156974965650,Chrome
109591,2974577042952523725,Chrome
109592,414912919328121097,Safari
109593,57502227793143920,Internet Explorer
109594,9806638682225640067,Chrome
109595,4743247235840583848,Opera Mini
109596,4802729740574644050,Chrome
109597,7784941274727250886,Chrome
109598,8135829358156281504,Safari
109599,2699747145139228335,Chrome
109600,161406080232578788,Chrome
109601,595183846518965644,Chrome
109602,5200658998364623382,Chrome
109603,170590266395148897,Chrome
109604,64068047467278795,Chrome
109605,3986604582801157138,Chrome
109606,2869446765000395846,Chrome
109607,5767017107066305159,Chrome
109608,4149145483341111082,Chrome
109609,945814827791379291,Chrome
109610,8564349896045984182,Chrome
109611,7070417753639699927,Chrome
109612,8150135434459043140,Chrome
109613,1409973279071229043,Chrome
109614,3637091070760290562,Chrome
109615,7258784254774415032,Chrome
109616,9840584884475315213,Chrome
109617,5547395250400100784,Chrome
109618,8629636925213549322,Safari
109619,7831151919074577606,Chrome
109620,9524995069960702123,Chrome
109621,8524166973355753433,Chrome
109622,6559568997784823224,Chrome
109623,2603827978823800546,Chrome
109624,1164011022690735166,Chrome
109625,1427896996619376667,Internet Explorer
109626,8129237598278416460,Chrome
109627,7038229056248025203,Chrome
109628,4718000022083316062,Chrome
109629,3648202362956340976,Internet Explorer
109630,5607394043312498994,Internet Explorer
109631,8606421895305969034,Chrome
109632,318769382534779642,Chrome
109633,680733694170699474,Chrome
109634,7602182724143608282,Chrome
109635,2045498734919416069,Chrome
109636,9011035362622286969,Safari
109637,8493466098839475534,Chrome
109638,4887187475108486749,Chrome
109639,2869446765000395846,Chrome
109640,5694084942619289390,Chrome
109641,493874667019010829,Chrome
109642,9731368373433394278,Safari
109643,3070509780196397110,Chrome
109644,4458320267992889959,Chrome
109645,5335799918188563816,Chrome
109646,3005701319757206144,Chrome
109647,3761531932899461347,Chrome
109648,6587656367415876921,Safari
109649,643410718190511720,Chrome
109650,1363716569716252991,Chrome
109651,9995406093320115205,Safari
109652,7346122775096234567,Safari
109653,3545148649812065436,Chrome
109654,6372986619550910641,Chrome
109655,1668964303429651114,Chrome
109656,687136026093835811,Chrome
109657,1065968005943596333,Chrome
109658,2932430708030492131,Chrome
109659,9226665929326345542,Chrome
109660,8073240827748025693,Safari
109661,3240586937772666724,Chrome
109662,755424178268522579,Chrome
109663,8574642629224835614,Chrome
109664,7079309119883220617,Chrome
109665,4472458454353004657,Chrome
109666,6583450476073269944,Chrome
109667,4258178461450439651,Chrome
109668,6938913492169545482,Chrome
109669,8996476180540412830,Chrome
109670,8497791758535942876,Chrome
109671,706268966537024256,Chrome
109672,2609634254866208065,Chrome
109673,161274101337443211,Chrome
109674,4914090994011608472,Chrome
109675,2214231818639002970,Chrome
109676,9216004569965400832,Internet Explorer
109677,2262716345164341420,Chrome
109678,8537410145627759222,Chrome
109679,1032523174188564771,Chrome
109680,4077488764022786253,Safari
109681,996636387886275446,Chrome
109682,6563286813439055229,Chrome
109683,3523396281858546621,Chrome
109684,7531844256737309253,Safari
109685,5516940454223336562,Chrome
109686,2754992190599955803,Chrome
109687,6133692501987718244,Safari
109688,3373060668456997589,Chrome
109689,373700931034302963,Chrome
109690,9704950460596853152,Chrome
109691,134381463614991593,Chrome
109692,6214104837192175791,Safari
109693,3311041091270212983,Chrome
109694,590813744953823765,Internet Explorer
109695,8949538631924574255,Chrome
109696,8335809562201173005,Safari
109697,1049358608938396055,Chrome
109698,8734830702961276004,Chrome
109699,1029268161611324206,Chrome
109700,7222160711336573898,Chrome
109701,2171509752120868780,Chrome
109702,2748662751819157079,Chrome
109703,1521647090289510117,Chrome
109704,2494448221615061969,Chrome
109705,1070110664918345093,Chrome
109706,268797952928986706,Chrome
109707,6632934570343435763,Safari
109708,401157104421670800,Chrome
109709,3989100440797278048,Safari
109710,3525016898442402956,Chrome
109711,371747626183839549,Chrome
109712,6387243514129795477,Chrome
109713,7869977415151525392,Firefox
109714,2671916594856141056,Chrome
109715,7168226225550508027,Chrome
109716,2585433560679350571,Chrome
109717,6095451026613475118,Safari
109718,6479795425232637804,Safari
109719,7652747050434674058,Chrome
109720,4705868059120489614,Chrome
109721,4070062374284951475,Chrome
109722,3904244710626145305,Chrome
109723,5268877556117417612,Chrome
109724,845613576962680004,Chrome
109725,9939855971931396137,Chrome
109726,3419754964997651891,Chrome
109727,4297559551664016957,Chrome
109728,4075501151789268263,Chrome
109729,2267546302638149709,Chrome
109730,1321638721445966914,Safari
109731,4297559551664016957,Chrome
109732,3999595393100867745,Chrome
109733,6868525180984739528,Chrome
109734,917544021316990441,Chrome
109735,4250680988234447481,Opera
109736,2070844788656974629,Chrome
109737,5872728182938319091,Safari
109738,1777748370699007891,Safari
109739,1694544134389395248,Chrome
109740,225575629216777306,Safari
109741,7073583107115124976,Safari
109742,3501388594861342886,Chrome
109743,1859162206096340355,Chrome
109744,6359091533361705523,Chrome
109745,7554659711088918772,Safari
109746,8544002097020819794,Chrome
109747,71490336235909238,Chrome
109748,5866796392555688994,Chrome
109749,8051426147163726136,Chrome
109750,467404532384510290,Chrome
109751,633325783090754733,Chrome
109752,574665809009251942,Chrome
109753,7367776874296414852,Chrome
109754,1755387251737597786,Safari
109755,6969285856438247424,Chrome
109756,6200185396518210954,Chrome
109757,2308280451765310674,Chrome
109758,3355432522052757986,Safari
109759,3624889413134393052,Safari
109760,4868462548012742667,Chrome
109761,9786438339156137630,Chrome
109762,109204903410859636,Chrome
109763,4745541702702044442,Chrome
109764,5399531971281553208,Chrome
109765,7983017960600557976,Safari
109766,54173724570485048,Chrome
109767,5376909257427214430,Chrome
109768,1715709362259463622,Chrome
109769,5615160633552523867,Chrome
109770,5642313646372078492,Chrome
109771,9859007180880720677,Chrome
109772,6202721343978503893,Chrome
109773,2292108483348448508,Safari
109774,2708725105732064463,Chrome
109775,3899608784954022907,Chrome
109776,8165263024928597889,Chrome
109777,9656254418273044706,Chrome
109778,1712829456872272049,Safari
109779,1709115147206783679,Chrome
109780,1208262939986376510,Chrome
109781,9413029968829855235,Chrome
109782,3261813932976952112,Safari
109783,2647225215057536455,Chrome
109784,5314042392275278079,Chrome
109785,256685022822687518,Chrome
109786,3394101639817653365,Chrome
109787,516566484358042417,Chrome
109788,2446685875964479851,Safari
109789,3598529370442133700,Firefox
109790,5573862232372120211,Chrome
109791,3114573633240274987,Chrome
109792,8444470309377613715,Safari
109793,7744117465682601305,Safari
109794,730787771406525046,Firefox
109795,8384392217569879299,Chrome
109796,2856332816548101058,Chrome
109797,461056228123659876,Safari
109798,2319417487130397709,Chrome
109799,673523713346642840,Chrome
109800,9226665929326345542,Chrome
109801,3320858899224033972,Safari
109802,1631693128905464674,Chrome
109803,7530866178634633311,Chrome
109804,6070863860992757978,Chrome
109805,9980588471101024307,Chrome
109806,6016169532034396504,Chrome
109807,7818220591413126549,Chrome
109808,569356915734606916,Chrome
109809,5708683743798860,Safari
109810,4190801854024722775,Chrome
109811,9980588471101024307,Chrome
109812,8907368188992764196,Safari
109813,9907613791761862837,Chrome
109814,6212559304044715358,Chrome
109815,5708683743798860,Safari
109816,6631413565578266525,Safari
109817,4875732215857716493,Safari
109818,3947264020060257382,Chrome
109819,9033474883204542086,Chrome
109820,4213608251348761559,Chrome
109821,5708683743798860,Safari
109822,1099436899808743256,Chrome
109823,5643892295624189366,Chrome
109824,1659787135881559743,Safari
109825,9469897779611205446,Chrome
109826,6837635688637567456,Chrome
109827,1119624790060703479,Firefox
109828,7735073714924629385,Safari
109829,673523713346642840,Chrome
109830,5843154783702762092,Chrome
109831,9033474883204542086,Chrome
109832,118978513954373059,Chrome
109833,4566496304619003891,Internet Explorer
109834,690972126603935323,Chrome
109835,3930310344843597954,Chrome
109836,781399805673169320,Chrome
109837,1553147123092408743,Chrome
109838,4163357990602472959,Chrome
109839,1918598319222803183,Chrome
109840,1262177924601232576,Chrome
109841,7007288452194989166,Chrome
109842,7424471040694167951,Chrome
109843,651055212475919253,Firefox
109844,1648478217053831571,Opera
109845,2686600461927828479,Chrome
109846,1426784829313694733,Chrome
109847,8364497269728541216,Chrome
109848,4440262287085823057,Chrome
109849,3749013679675563285,Chrome
109850,6861503307168230520,Chrome
109851,4529531969756975599,Chrome
109852,151037478923773826,Safari
109853,3657731695870887948,Chrome
109854,320899027756839563,Safari
109855,3904287702613081004,Chrome
109856,951994587590334348,Chrome
109857,3786130496372199647,Chrome
109858,3486163626844078144,Firefox
109859,9977235610603685419,Chrome
109860,8153113595192698060,Chrome
109861,8169843006786711225,Firefox
109862,2513899936422707375,Chrome
109863,8413068470512078084,Chrome
109864,1809140249589200015,Chrome
109865,5868707811336557750,Chrome
109866,788289060362109435,Chrome
109867,4930302654306315367,Safari
109868,8686870698788072984,Firefox
109869,1582483353483338530,Chrome
109870,3535515974294270132,Chrome
109871,227225678664108203,Safari
109872,7530866178634633311,Chrome
109873,1331748303944973854,Chrome
109874,6895573512731196260,Chrome
109875,225621684999318305,Chrome
109876,8413068470512078084,Chrome
109877,4631705578961402940,Chrome
109878,7068571477320000912,Safari
109879,240526820064032197,Safari
109880,7338805240593182362,Chrome
109881,5769548798525158904,Safari
109882,7679821904377235590,Firefox
109883,5887065073851577293,Opera Mini
109884,2495759332647054129,Chrome
109885,2995125784928097851,Safari
109886,3975635413992634982,Chrome
109887,4964771773765441979,Chrome
109888,3630018959833412292,Chrome
109889,8409444572599065302,Chrome
109890,78203040154328849,Chrome
109891,238610939866962287,Chrome
109892,6026164606219093077,Safari
109893,2214231818639002970,Chrome
109894,2988979580529742380,Chrome
109895,3919235611062942721,Chrome
109896,7893331740993022150,Chrome
109897,8367559923850184790,Chrome
109898,988112077881892507,Chrome
109899,5480056520294465831,Chrome
109900,969885978350957827,Internet Explorer
109901,9200831924080624652,Chrome
109902,7232243692480597408,Safari
109903,2123850745254678168,Chrome
109904,2467716302411065853,Safari
109905,2536341159277890684,Chrome
109906,8907368188992764196,Safari
109907,660543919619740220,Chrome
109908,3516108539968400779,Chrome
109909,8233329749451736210,Chrome
109910,9693818453946891259,Chrome
109911,4832480784178768327,Chrome
109912,514632524037701541,Internet Explorer
109913,2424484802407519025,Chrome
109914,613819071384758349,Chrome
109915,7970033840106604301,Chrome
109916,5979156894895921409,Chrome
109917,1937276501440070673,Edge
109918,2101142366050947272,Chrome
109919,7503235704436868501,Chrome
109920,2234604356708960655,Chrome
109921,3059436111760836082,Chrome
109922,7944085965153165255,Chrome
109923,4137861610014476113,Chrome
109924,3858534584981456763,Chrome
109925,1509921079428922964,Chrome
109926,6079485318973020017,Chrome
109927,5135058198848731615,Chrome
109928,3348813549316258666,Safari
109929,8733621685919365401,Chrome
109930,5562621542921841545,Chrome
109931,9340700189343453050,Safari
109932,6015574354237038263,Chrome
109933,8794042169733619111,Chrome
109934,1117943755512184888,Safari
109935,1726767918351644682,Chrome
109936,9602464312253866297,Safari
109937,4037964435126688401,Chrome
109938,7017803842155265705,Chrome
109939,2190381549794783486,Chrome
109940,3080342734272355150,Chrome
109941,851875286812592530,Chrome
109942,2015628423645062802,Chrome
109943,2668164303990658749,Chrome
109944,6273207452478839710,Chrome
109945,8493332390131007355,Chrome
109946,8411246182345353089,Internet Explorer
109947,8362460833049821292,Chrome
109948,537363118569038817,Chrome
109949,6445170712141784662,Chrome
109950,747889081430609617,Safari
109951,4186908421136991871,Chrome
109952,8454156957194111529,Chrome
109953,8233329749451736210,Chrome
109954,5119345897271115431,Chrome
109955,105025853086263719,Chrome
109956,3471131023903358442,Internet Explorer
109957,4368990294687784762,Chrome
109958,4192801720740330243,Chrome
109959,596034293084615387,Chrome
109960,7569250337046570179,Chrome
109961,5202566915303742170,Safari
109962,477322497517483766,Chrome
109963,1908025303707716232,Chrome
109964,4473852892387625983,Safari
109965,3445162912958448185,Chrome
109966,8974762083845149716,Chrome
109967,5803406377701106260,Chrome
109968,138433997213962009,Chrome
109969,7222347822678861045,Chrome
109970,8379902247460013546,Chrome
109971,9041257367402381501,Chrome
109972,7215265789193306056,Chrome
109973,2187362826397562786,Internet Explorer
109974,3107557290721863239,Chrome
109975,5194642308256270371,Chrome
109976,7008047293030096903,Chrome
109977,7743834629559151870,Chrome
109978,982760683868930456,Chrome
109979,9919071792589340569,Chrome
109980,8929976675410311068,Chrome
109981,9911322818002083002,Chrome
109982,276307792806944202,Chrome
109983,4241406929192959582,Chrome
109984,1344681134652229879,Chrome
109985,5053534749507460406,Chrome
109986,6079951289834739724,Safari
109987,8352669230240674791,Chrome
109988,5714565630916714292,Chrome
109989,5324876471880201058,Chrome
109990,7196870012504381527,Chrome
109991,7964539720000428306,Chrome
109992,1527176918554404192,Chrome
109993,2257173942257367873,Internet Explorer
109994,3497034208150430689,Safari
109995,7134128521474598880,Chrome
109996,4222415862743281867,Chrome
109997,3790276195207057500,Chrome
109998,6977983252394377551,Chrome
109999,5963995502826259951,Chrome
110000,3132549561076573770,Safari
110001,3529287600192630348,Chrome
110002,3090602611658094577,Chrome
110003,3688512915741111584,Chrome
110004,361561920364442464,Chrome
110005,3536212517159320992,Chrome
110006,8814684362480132069,Chrome
110007,303786903206892745,Chrome
110008,6255581099860823688,Chrome
110009,3470286654078997736,Chrome
110010,853899078791831747,Chrome
110011,2933962971501601350,Chrome
110012,6768022263556715052,Chrome
110013,187740230112293490,Firefox
110014,4297552795854656172,Chrome
110015,2377579733312372803,Safari
110016,6871835580579617318,Chrome
110017,289795780994794250,Chrome
110018,5881432954877531080,Chrome
110019,6821084872069848511,Chrome
110020,3978320720082785196,Safari (in-app)
110021,742003401203586229,Chrome
110022,8274666180123550060,Chrome
110023,3510597438700194508,Chrome
110024,5306452799391263065,Chrome
110025,8967120527432761155,Chrome
110026,5455912222365596915,Safari
110027,5194642308256270371,Chrome
110028,1145513632164829372,Safari
110029,9841594651329133268,Edge
110030,5944044194057529877,Chrome
110031,3336540662144024597,Chrome
110032,692745667986036454,Internet Explorer
110033,7667573494798553555,Chrome
110034,6169812055481205809,Internet Explorer
110035,9912554556578902319,Chrome
110036,1877155852254109597,Chrome
110037,388117288068177648,Chrome
110038,3743776818658195815,Safari
110039,3281068693395018306,Internet Explorer
110040,5870181997944246985,Chrome
110041,847071897141416226,Chrome
110042,560052773912619721,Chrome
110043,8245472352406289713,Chrome
110044,486205633287284816,Firefox
110045,656625907138948014,Chrome
110046,1826047179807855568,Chrome
110047,555101619006018103,Chrome
110048,3196855980852517500,Chrome
110049,7608962967640698608,Firefox
110050,9273109922073990201,Chrome
110051,4017390908284962712,Chrome
110052,4832480784178768327,Chrome
110053,809801146824489264,Chrome
110054,2005358448136622083,Chrome
110055,4073153011547533779,Chrome
110056,1988711919467285047,Chrome
110057,5208937953046059083,Chrome
110058,866511419598899439,Edge
110059,449041955590064372,Chrome
110060,3951135508764278389,Chrome
110061,5171398904586176691,Chrome
110062,1735295198494129164,Opera
110063,31560348022867370,Chrome
110064,7446562563111337677,Chrome
110065,422634665160320933,Chrome
110066,2663137365417971367,Chrome
110067,8773529317040859881,Chrome
110068,5059441580684820773,Chrome
110069,3263437883474077250,Chrome
110070,5806404601837144351,Chrome
110071,6820418960647473199,Chrome
110072,9488357783309857739,Chrome
110073,1308193504250814623,Chrome
110074,33259450643121965,Chrome
110075,742357643256606634,Chrome
110076,5970844763608865855,Chrome
110077,399855228283826357,Chrome
110078,3988697989148991185,Chrome
110079,7171121810455130905,Chrome
110080,3606331196378998766,Chrome
110081,3028006289834278403,Chrome
110082,216376451131054050,Chrome
110083,3586278761693194116,Chrome
110084,222305759156460014,Chrome
110085,8999110233626325296,Chrome
110086,2537440432987931802,Chrome
110087,824269839840233276,Chrome
110088,4544459469769753951,Chrome
110089,3916654559662407550,Chrome
110090,6323556896362978877,Safari
110091,614194214723197176,Chrome
110092,7009552893851390815,Chrome
110093,4572366293911495665,Internet Explorer
110094,8556376493121447926,Chrome
110095,7651769673060719440,Chrome
110096,7198964753584156705,Chrome
110097,125088307032761821,Safari
110098,615725135217114930,Chrome
110099,526792379388801015,Internet Explorer
110100,5705286598078114619,Safari (in-app)
110101,7096422367739980962,Chrome
110102,4835082938415020542,Chrome
110103,2253237370492207387,Chrome
110104,1452294557421826761,Chrome
110105,6815234192194618942,Chrome
110106,2609876016144142311,Chrome
110107,5759089611876173942,Chrome
110108,7828979711919502968,Safari
110109,90955963976791169,Chrome
110110,2795412652060280822,Chrome
110111,706915028375686949,Chrome
110112,5398820779743867537,Chrome
110113,2609669533987613903,Chrome
110114,9713078881816410558,Chrome
110115,3506542625236694217,Chrome
110116,4690314391876381463,Chrome
110117,3690971432178676462,Chrome
110118,9838025544830748235,Chrome
110119,7496099024860577425,Chrome
110120,6398110511876505684,Safari
110121,555831315909317897,Chrome
110122,8908364724414228287,Chrome
110123,805524615172061743,Safari
110124,2085812302823484128,Chrome
110125,2353878202865390053,Opera
110126,4514661940986003352,Chrome
110127,8619448969451341167,Chrome
110128,1180911993820312772,Internet Explorer
110129,8309474641688150595,Chrome
110130,6895573512731196260,Chrome
110131,3161489598270351170,Chrome
110132,1958745886875622950,Safari
110133,5965773908748286923,Chrome
110134,8214520378812264624,Chrome
110135,655488882101029429,Chrome
110136,1297555084624132938,Chrome
110137,778464704139161384,Chrome
110138,1879389411719188232,Chrome
110139,7611764676951515515,Firefox
110140,5635758699964126659,Safari
110141,7200424331988407347,Chrome
110142,213071560453106423,Chrome
110143,6268231401884491589,Chrome
110144,422281938593495229,Safari
110145,3143116233494387547,Chrome
110146,872127637662581485,Chrome
110147,676597620649460343,Safari
110148,1293813096707724242,Chrome
110149,6901791109263575522,Safari
110150,2344187669795096057,Chrome
110151,9441096562206623052,Safari
110152,5701386629196414952,Chrome
110153,7672732899267845991,Chrome
110154,7595292367130167101,Chrome
110155,4670008614131034530,Chrome
110156,5187340358678351508,Chrome
110157,6881219076276951663,Chrome
110158,9856877251911333841,Chrome
110159,7940326629874444440,Chrome
110160,3085208102244450613,Chrome
110161,4964830758357579913,Chrome
110162,1293375893262621604,Chrome
110163,8686870698788072984,Firefox
110164,4213608251348761559,Chrome
110165,5101701802972301118,Chrome
110166,827301232409104153,Chrome
110167,209003168467987066,Chrome
110168,4963869995459168058,Chrome
110169,3999250178072936077,Chrome
110170,592238492880121632,Chrome
110171,6113494083345950292,Chrome
110172,4435614402056636651,Chrome
110173,9151898751372827924,Internet Explorer
110174,1015863638815302601,Chrome
110175,5910414904779304097,Safari
110176,3919235611062942721,Chrome
110177,8373181864682400839,Chrome
110178,1375811461256839497,Safari
110179,7874148375200855378,Firefox
110180,723596813327164523,Chrome
110181,1762013563581885435,Edge
110182,224012504728248889,Chrome
110183,209003168467987066,Chrome
110184,5326331998307336638,Chrome
110185,9732505664167956078,Chrome
110186,2883351643520092208,Chrome
110187,7950758974063132998,Chrome
110188,6398344937800100757,Chrome
110189,5814010575127931617,Chrome
110190,3280987520524243500,Chrome
110191,722528984765186163,Chrome
110192,464117960458739761,Chrome
110193,2741776145225342503,Chrome
110194,6943002941167522609,Chrome
110195,5319261355721561611,Chrome
110196,6155183684273701604,Safari
110197,11577526465501235,Chrome
110198,7871893914712603280,Safari
110199,4627638669848897871,Chrome
110200,4081130307501629864,Safari
110201,2071053010490031945,Safari
110202,2039805699643561,Firefox
110203,8352669230240674791,Chrome
110204,8936224837587483882,Chrome
110205,9980588471101024307,Chrome
110206,9664543664975938247,Safari
110207,8173772368998050953,Chrome
110208,9519327385822498154,Chrome
110209,6812730915325058497,Safari
110210,3536759362264055323,Chrome
110211,8771774782961452422,Safari
110212,6632934570343435763,Safari
110213,187605556210390517,Chrome
110214,9476161104116116695,Chrome
110215,6093768705929543192,Chrome
110216,4196933272747914224,Safari
110217,4111484219514374996,Chrome
110218,1533451651216944153,Chrome
110219,5708683743798860,Safari
110220,9392084106025652782,Chrome
110221,824307731291471210,Chrome
110222,2089439228610243784,Chrome
110223,3531815523036350698,Chrome
110224,6255979091385010529,Chrome
110225,802380943209224464,Chrome
110226,141164101202149011,Chrome
110227,7330431031028145527,Safari
110228,592238492880121632,Chrome
110229,5657891067992202688,Safari
110230,5124864242530997241,Safari
110231,7970909338313277473,Chrome
110232,3758730227119241198,Chrome
110233,9566767415112225644,Chrome
110234,6175077281710098359,Chrome
110235,2106153324251326550,Chrome
110236,596517766946106885,Chrome
110237,2423345914861145053,Chrome
110238,8257228777803627406,Chrome
110239,9691971738619409324,Chrome
110240,4294090067521643837,Safari
110241,2807153526675037836,Chrome
110242,307206122170180350,Chrome
110243,4469897061414600746,Chrome
110244,2889102511410073224,Chrome
110245,6255979091385010529,Chrome
110246,6929116367944255790,Chrome
110247,3879107066084284205,Chrome
110248,3207080561879594502,Chrome
110249,2510499824381235386,Chrome
110250,2347662227903835155,Chrome
110251,5844238083657173424,Chrome
110252,2505070439419926055,Chrome
110253,5552581652896574549,Chrome
110254,9417439584281067710,Chrome
110255,9722933317048711154,Chrome
110256,5657335290601776560,Chrome
110257,7483153644062928940,Chrome
110258,258028448910760095,Edge
110259,751762457937524692,Chrome
110260,686820366541629029,Chrome
110261,4044755225850890563,Chrome
110262,5238539613244251948,Chrome
110263,5198334613001908116,Chrome
110264,3827876174387306231,Chrome
110265,9918967149314238502,Chrome
110266,9787137868149015022,Chrome
110267,1157720551919445210,Chrome
110268,9049288630539152174,Chrome
110269,5586684417019066276,Chrome
110270,1668964303429651114,Chrome
110271,5138605410730979625,Safari
110272,83026811997979216,Chrome
